"alpha"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2463436981567416047"	98000	"intercept"	0.476726315
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2463436981567416047"	99000	"slope"	0.017165555546
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2463436981567416047"	99000	"intercept"	0.46708724
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2463436981567416047"	100000	"slope"	0.022887357975
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2463436981567416047"	100000	"intercept"	0.48628414
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	10	"slope"	8.29051e-05
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	10	"intercept"	0.499994775
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	1000	"slope"	0.0042692955616
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	1000	"intercept"	0.49960961
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	2000	"slope"	0.0022737296585
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	2000	"intercept"	0.49733746
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	3000	"slope"	-0.00348775379406
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	3000	"intercept"	0.50126173
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	4000	"slope"	-0.012755866239
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	4000	"intercept"	0.51022753
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	5000	"slope"	-0.0048265895965
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	5000	"intercept"	0.50677382
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	6000	"slope"	-0.0155955325
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	6000	"intercept"	0.509275245
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	7000	"slope"	-0.01139117831
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	7000	"intercept"	0.49797515
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	8000	"slope"	-0.006785797875
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	8000	"intercept"	0.50991535
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	9000	"slope"	0.01573530876
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	9000	"intercept"	0.48748926
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	10000	"slope"	0.008321363675
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	10000	"intercept"	0.492550975
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	11000	"slope"	0.0194458358345
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	11000	"intercept"	0.496533295
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	12000	"slope"	0.03640388798
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	12000	"intercept"	0.490344675
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	13000	"slope"	0.0289370950375
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	13000	"intercept"	0.483523655
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	14000	"slope"	0.02535996325
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	14000	"intercept"	0.48499533
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	15000	"slope"	0.023993323375
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	15000	"intercept"	0.48298492
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	16000	"slope"	0.032193434105
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	16000	"intercept"	0.48185891
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	17000	"slope"	0.0315036515
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	17000	"intercept"	0.47410181
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	18000	"slope"	0.014482677025
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	18000	"intercept"	0.49110429
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	19000	"slope"	0.0334147189
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	19000	"intercept"	0.47532033
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	20000	"slope"	-0.00606245355
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	20000	"intercept"	0.504199085
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	21000	"slope"	-0.0289680956475
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	21000	"intercept"	0.51667979
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	22000	"slope"	-0.0374378483
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	22000	"intercept"	0.52414235
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	23000	"slope"	-0.0327369212055
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	23000	"intercept"	0.52411189
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	24000	"slope"	-0.02273293275
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	24000	"intercept"	0.51999829
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	25000	"slope"	-0.01646890411
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	25000	"intercept"	0.50633212
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	26000	"slope"	0.004507325565
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	26000	"intercept"	0.491222225
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	27000	"slope"	0.03107540227
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	27000	"intercept"	0.481149355
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	28000	"slope"	-0.01372254988
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	28000	"intercept"	0.5045753
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	29000	"slope"	0.005034015286
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	29000	"intercept"	0.504173385
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	30000	"slope"	-0.01146308659
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	30000	"intercept"	0.50818976
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	31000	"slope"	-0.0209220727
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	31000	"intercept"	0.518185525
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	32000	"slope"	-0.036750706795
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	32000	"intercept"	0.51999171
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	33000	"slope"	-0.005655749695
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	33000	"intercept"	0.50162283
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	34000	"slope"	0.0513422361621
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	34000	"intercept"	0.46476397
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	35000	"slope"	0.060407162325
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	35000	"intercept"	0.45492994
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	36000	"slope"	0.07728947265
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	36000	"intercept"	0.45757052
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	37000	"slope"	0.10831422785
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	37000	"intercept"	0.434760935
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	38000	"slope"	0.13369721268
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	38000	"intercept"	0.42290113
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	39000	"slope"	0.14304455602
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	39000	"intercept"	0.40040781
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	40000	"slope"	0.150285388
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	40000	"intercept"	0.398693685
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	41000	"slope"	0.143100406
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	41000	"intercept"	0.41334472
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	42000	"slope"	0.15426991
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	42000	"intercept"	0.40932459
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	43000	"slope"	0.13975349
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	43000	"intercept"	0.41044655
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	44000	"slope"	0.099979636
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	44000	"intercept"	0.433782275
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	45000	"slope"	0.1006816845
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	45000	"intercept"	0.43376146
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	46000	"slope"	0.094654851
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	46000	"intercept"	0.437544355
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	47000	"slope"	0.10181650855
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	47000	"intercept"	0.434157025
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	48000	"slope"	0.1029511506
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	48000	"intercept"	0.435677415
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	49000	"slope"	0.12160802365
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	49000	"intercept"	0.423370425
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	50000	"slope"	0.10989826865
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	50000	"intercept"	0.419772005
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	51000	"slope"	0.0901864851
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	51000	"intercept"	0.43901832
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	52000	"slope"	0.1049259551
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	52000	"intercept"	0.42885768
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	53000	"slope"	0.133175918
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	53000	"intercept"	0.412954245
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	54000	"slope"	0.142280409
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	54000	"intercept"	0.407503115
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	55000	"slope"	0.10806216995
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	55000	"intercept"	0.422774265
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	56000	"slope"	0.128986467
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	56000	"intercept"	0.40771443
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	57000	"slope"	0.128465966
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	57000	"intercept"	0.408074475
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	58000	"slope"	0.134816566615
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	58000	"intercept"	0.411346755
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	59000	"slope"	0.153200436
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	59000	"intercept"	0.401387775
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	60000	"slope"	0.161338233
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	60000	"intercept"	0.406004305
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	61000	"slope"	0.1282120049
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	61000	"intercept"	0.41725501
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	62000	"slope"	0.1153534835
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	62000	"intercept"	0.41931695
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	63000	"slope"	0.0976838787
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	63000	"intercept"	0.435933125
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	64000	"slope"	0.10363683785
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	64000	"intercept"	0.43323108
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	65000	"slope"	0.088761795305
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	65000	"intercept"	0.44404217
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	66000	"slope"	0.0769928536
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	66000	"intercept"	0.45167271
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	67000	"slope"	0.09026899822
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	67000	"intercept"	0.434284535
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	68000	"slope"	0.0893550202815
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	68000	"intercept"	0.44384687
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	69000	"slope"	0.0906372055
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	69000	"intercept"	0.44724393
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	70000	"slope"	0.08340993085
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	70000	"intercept"	0.4517476
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	71000	"slope"	0.0896852523
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	71000	"intercept"	0.44523106
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	72000	"slope"	0.07898038439
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	72000	"intercept"	0.44128282
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	73000	"slope"	0.084453426065
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	73000	"intercept"	0.4578304
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	74000	"slope"	0.0805196074145
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	74000	"intercept"	0.43863227
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	75000	"slope"	0.0887832048
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	75000	"intercept"	0.443186005
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	76000	"slope"	0.08958132801
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	76000	"intercept"	0.442401195
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	77000	"slope"	0.0938108381
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	77000	"intercept"	0.436092285
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	78000	"slope"	0.07964128445
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	78000	"intercept"	0.442796605
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	79000	"slope"	0.082876569415
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	79000	"intercept"	0.44807039
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	80000	"slope"	0.053487204948
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	80000	"intercept"	0.46018267
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	81000	"slope"	0.05295777039
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	81000	"intercept"	0.4658989
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	82000	"slope"	0.063362134445
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	82000	"intercept"	0.46647087
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	83000	"slope"	0.0482212579
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	83000	"intercept"	0.468190495
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	84000	"slope"	0.058839699135
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	84000	"intercept"	0.45581843
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	85000	"slope"	0.041723315455
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	85000	"intercept"	0.466255715
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	86000	"slope"	0.06059043631
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	86000	"intercept"	0.45639692
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	87000	"slope"	0.0727985989
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	87000	"intercept"	0.44584378
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	88000	"slope"	0.073614572115
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	88000	"intercept"	0.45748237
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	89000	"slope"	0.08842907178
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	89000	"intercept"	0.453866915
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	90000	"slope"	0.05899601512
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	90000	"intercept"	0.462499425
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	91000	"slope"	0.059708735425
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	91000	"intercept"	0.446939395
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	92000	"slope"	0.079188740825
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	92000	"intercept"	0.449316705
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	93000	"slope"	0.05790653681
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	93000	"intercept"	0.449609515
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	94000	"slope"	0.071706608325
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	94000	"intercept"	0.450395885
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	95000	"slope"	0.0798797114
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	95000	"intercept"	0.443116715
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	96000	"slope"	0.0713940818
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	96000	"intercept"	0.434975115
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	97000	"slope"	0.094969550115
"0.0"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4815130178564629423"	97000	"intercept"	0.440008405
